id,answer_score
4019156,3
5488311,6
6329778,16
1726617,3
1518914,251
2404279,4
2518836,11
4300350,5
5099398,3
4769672,3
4588968,2
5628755,1
1001759,6
2032824,5
4735034,3
4208974,1
6257847,1
955288,2
2433859,2
7332878,20
6463012,1
1157337,25
4656826,28
2423407,3
809935,4
1709368,12
6042983,1203
6963859,183
348453,1
6892673,2
6500462,1
254459,1
3639305,1
3575947,2
2676178,1
29114,2
1784222,1
7039177,1
5368597,1
5668254,7
4552450,18
3389202,11
7116458,86
5365943,14
2287845,18
598924,1
1527202,1
906456,6
7187437,318
547762,3
3072620,1
2638965,13
3460362,5
3588390,1
6816397,14
6534315,7
688066,1
2477383,95
1074464,1
7096231,1
5887770,14
5932542,8
1455789,2
5668812,7
4959467,5
3940754,3
401297,12
3256348,4
1039864,3
33114,4
963521,1
6067329,2
3139098,8
3375584,26
5681478,1
74640,745
11807,157
4738308,28
5768765,1
2361076,3
3783991,13
4947209,1
6372442,2
6225383,1
4590163,2
2505536,139
2633044,1
4410656,1
159445,47
5900774,1
2108932,2
1577632,1
4074356,5
4371994,13
1341585,9
3236447,16
2745811,11
2631808,1
7223159,1
7355347,54
7091535,3
1519706,1
3648806,32
1422356,5
1806355,2
4225994,9
4553846,12
2362447,5
6073856,28
6886729,3
6782106,3
5545199,2
4895155,19
3377048,4
7114693,3
3905395,1
3603496,1
1710748,14
6109290,2
7136358,2
6274593,1
1607136,1
7409381,2
1547139,4
7322997,21
2547310,144
1503454,1
5061054,1
3415376,21
4768048,1
5214428,6
5159626,2
3462466,1
6393022,2
3699661,5137
1734728,1
1103628,2
6372272,1
5274901,5
2961165,1
1792693,58
4414986,10
151530,10
5877213,3
1484298,2
1094383,5
2272389,3
1679394,2
7207823,6
3580130,25
2622122,2
4218379,2
3587897,2
5098311,2
7325875,1
1861486,1
2804158,1
656056,5
4459619,8
6748676,3
3840088,3
7018597,2
4509157,11
6587450,1
5081377,46
284264,6
4854220,17
119634,3
247627,13
6989145,1
6466426,10
1548965,12
6282474,29
2350919,1
6375195,3
3488151,1
1932976,1
7396036,11
5531659,3
3311791,4
2383862,1
6432241,1
4982535,11
3304468,3
2476637,1
7339453,3
2876537,1
1767766,8
5304317,2
3455389,12
458095,1
3351976,2
6459883,2
1504676,1
1365600,6
4121907,1
5768626,1
2195314,1
3489927,3
4659721,1
5138429,6
5517962,42
1799206,12
2769193,5
5048258,2
6498790,1
2583865,1
3110899,5
177314,10
373029,3
4676612,2
6517308,12
3079927,7
4290512,14
4245170,1
6028926,4
1317250,23
605942,8
2559601,1
2136031,1
4302894,1
3476138,2
4211591,1
1753787,26
6460255,5
697281,3
5488434,1
2895338,1
1951493,11
220079,38
5828051,5
4672207,1
3337373,1239
6449883,19
6114863,5
4450818,1
2740183,5
956614,3
1575569,43
7014161,1
2469542,7
5726700,3
1978477,6
7267717,11
7364575,1
1484056,1
1854603,1
790577,1
3582300,3
6555821,1
5251589,1
7024723,3
6525486,8
4367648,3
4712759,1
5711851,3
2375305,7
7031952,1
4046892,4
5584845,82
4141499,1
3154284,3
5403322,3
366165,12
7195585,4
6474534,2
709230,144
4535446,78
2765038,79
1617168,117
7349893,2
3950558,1
7270694,1
1439451,6
6182332,1
4970905,2
7111228,1
1221241,3
4864001,2
3856360,1
3389965,1
1149776,1
6886255,82
5824860,10
177607,2
4763030,5
3522318,3
6577367,823
1882583,6
4629639,1
1207123,4
7272754,1
4864048,1
7352170,1
267921,59
2093854,57
2078209,2
4384329,9
2740601,55
4864701,57
7244282,2
6028835,2
5903488,2
1833033,1
995406,12
4333600,53
2825697,1
3302670,1
5153149,1
4549838,1
4308826,11
3631969,1
2381571,5
2108558,2
6425350,2
269638,4
5129898,4
6471627,1
3913065,1
567337,1
3472761,1
4325787,1
669806,4
1706885,1
6751993,11
4739406,3
7374623,25
5438599,8
7288422,3
3462066,107
6638662,6
7410513,144
7273087,3
2186973,4
24938,1
1518225,3
3346004,1
4124,126
1278288,54
82737,4
6203654,22
6244891,11
2518306,6
568392,1
4974952,6
5915299,2
2595712,5
3823027,5
3273851,2
6065931,1
2118153,5
2928268,9
4825803,4
3591676,15
2444250,2
1015485,6
5457554,324
2738755,1
7368257,23
4615093,22
3323792,2
4635653,7
1645231,3
4569364,1
5367526,3
1886032,16
2405915,221
885271,28
4514792,2
1881274,4
4840653,1
3000373,1
2498272,1
5435405,5
1837650,16
1554614,2
1617471,28
4286565,5
6278431,1
4531202,3
2946740,2
6443534,1
7394998,20
2895795,3
3609299,5
3689748,5
5465779,1
1356960,1
6066813,1
1074442,1
6800669,3
2804218,3
4761886,8
6360692,1
6149422,3
6415055,9
13657,1
492400,1
6917867,1
4410111,8
6252486,5
6329779,2
1318355,6
4270170,7
7339167,2
1913980,1
4720413,11
6569456,1
6702672,1
3702093,1
684956,2
6656120,2
129368,2
5582646,1
331022,1
6128440,70
562597,6
610273,1
7085847,1
3073026,1
3462191,235
677343,78
720149,22
403455,1
5451981,8
5301638,3
427127,9
6496104,1
839420,13
1563685,12
6267322,2
6436516,1
89124,7
2219653,1
7009154,2
4757882,3
3130889,2
754129,3
6408473,2
2346739,1
3467086,17
504480,3
5380752,12
3374518,7
2562384,1
2062616,1
6414534,2
3740544,18
556505,6
4563424,2
2709573,10
6790132,1
1498874,21
4622599,1
5479828,2
3945445,3
3890255,3
736051,1
602305,4
2379500,7
2498803,5
2495274,1
393912,3
5846468,2
4481587,10
689287,1
1372727,1
2352126,1
4691952,7
1325423,113
2978561,4
1689368,1
1427554,1
843035,2
4267695,1
2248013,13
2256007,30
5369661,5
2759822,6
918212,1
6088840,3
773966,1
4394201,18
874385,128
1641054,1
2594510,16
929845,2
3882165,7
4790353,35
7347028,1
1421003,73
4632151,4
3696259,6
4311812,4
4328570,95
3394366,33
2519826,2
845013,2
2746885,2
4624082,3
2848367,1
6131381,4
2619295,1
5673978,2
6712070,3
2103857,6
5035657,35
6837521,2
2423513,1
6386913,1
4232867,1
7088233,12
4657812,6
7128929,3
5172855,1
1408790,15
1491239,1
5973217,5
7249603,11
637385,1
1488026,2
3500589,2
6432056,3
505258,3
803428,1
5901625,1
1253886,5
2968762,5
2142799,1
3125099,1
5697868,1
2243102,3
6501611,2
1635549,1
3070624,1
3740670,35
3937018,3
701696,1
2303748,7
6968716,5
4253,2
4131018,1
3575770,1
1613757,127
752315,10
1117750,1
285313,30
7065916,12
475205,1
1542521,36
3386931,2
6314661,1
2834684,4
1861049,2
3469263,1
5517680,1
4910962,3
4282964,8
6924473,2
1159739,1
4618657,1
4046051,39
1027157,2
5871687,4
6238921,8
5437617,1
4049721,1
2669969,1
521027,1
4453376,2
5176371,6
3660148,7
4489740,26
741761,15
5925780,1
6993023,143
5422669,7
6750296,1
7424102,2
2572531,201
6185097,6
2408309,3
4752095,6
165475,1
1962267,64
3879189,2
1710494,1
6132413,7
1494916,1
6095588,1
2497340,1
2037932,8
6902708,3
1768759,9
4443511,3
2412541,10
4712787,7
2207023,6
7217808,12
4053201,1
6836298,1
3226044,2
6934518,70
4109723,7
1067518,7
4386969,2
1739116,39
3886867,1
3787445,178
439507,2
4416169,1
388039,2
5247870,1
5510462,2
3452607,5
834339,29
5286954,3
2659112,1
3373652,2
2420073,1
1849581,1
1680663,1
1797271,5
7047357,9
4316239,6
5237345,3
5800599,3
2552522,7
598297,5
2603928,55
3490283,3
2441130,1
1541727,4
1563264,1
3325303,11
5367210,2
4473175,2
1049307,1
431999,1
5845443,17
2848911,3
5495595,1
2339145,3
2860652,1
977338,106
4870546,5
7261472,30
520530,71
652629,9
4496849,2
1867022,6
2418539,7
2186402,52
6562188,10
6244142,1
4179648,1
1869478,3
1654831,9
3961353,2
1051629,5
5747003,1
6845217,1
2596443,1
5478061,13
3621234,1
5081081,1
1212914,9
57105,2
2701567,1
7214207,3
403952,3
1721873,7
3886821,13
1174181,2
796214,59
4204867,22
995828,1
3308428,13
495183,17
3704502,2
6977890,31
6012351,153
6901325,3
741938,1
944472,1
539764,29
6002012,1
6257848,163
3266978,2
860684,5
5181678,9
6074034,3
7053351,159
619329,15
705306,10
619328,1
5381755,2
174343,11
1755560,1
4738309,7
1441970,13
6627270,14
606129,14
6150220,1
5307501,78
7328716,49
6114475,1
3055255,2
7096405,5
1620213,5
1238608,1
5775715,4
6789854,1
4910333,1
2080717,1
3195500,4
741038,2
5427989,33
6662325,1306
4081049,175
1219647,1
5986999,2
5072501,11
7339342,15
1404221,3
1011772,3
206555,235
4114869,71
5712828,7
3327173,1
6003731,47
1126184,1
2459416,51
5824470,286
5589395,30
5356830,17
3316355,7
2047664,1
3489054,2
6123325,5
205343,1
7116542,11
5260287,101
393675,2
3357714,2
1158024,1
3076222,3
1540233,3
4381938,17
3461531,5
2330331,8
3325103,73
4295901,3
3138905,1
2624440,16
6133619,23
5177169,202
4248848,47
6678449,2
247379,1
4006833,51
5276897,8
5438436,1
5995457,2
5351184,7
6130468,1
2696612,17
755134,55
1848215,7
1905496,3
502892,39
6379195,1
1061939,1
6214836,1
2152850,33
4078665,6
3675051,1
6957500,12
7187336,7
3216817,10
984051,4
3561966,26
898827,1
4532720,1
305717,3
4097643,1
4784514,3
6414633,1
4280512,1
1267409,3
1361574,1
3322101,88
7114363,9
5550674,1
44265,5
5372903,3
6432808,27
855154,1
4439350,2
4175334,224
3239621,16
2318928,24
6599519,14
2878984,66
23990,84
5479941,2
3638055,5
6465727,5
6703732,2
1134575,4
492344,3
1620382,2
993388,4
770734,2
882277,5
3545194,1
3607759,1
2134547,2
2783930,1
5594373,43
2903238,18
3296263,1
7136041,1
6282530,1
1419421,1
6538771,10
7329801,6
2693612,8
3017219,1
5698381,1
2594153,4
5021376,28
6870693,140
6663953,4
41917,2
7280151,1
2955239,2
1017197,2
2459893,7
2287936,1
3439976,1
4444207,1
1979969,1
2467411,1
4539241,10
1426515,38
6244396,1
1207073,9
435616,11
7075088,5
3700000,2
7385465,1
6034589,8
1833350,229
4488378,11
6496774,1
58499,4
2460697,1
2438531,15
7422261,2
1875554,1
365181,2
5123410,3
3589200,1
5104786,488
648555,2
7309964,2
6482124,1
584123,2
1562128,1
6997209,3
1323705,5
5509543,1
2346846,2
5318041,1
718648,1
3311442,7
4672151,6
2702365,25
2589087,13
4748132,1
5595034,6
5924148,8
3744550,2
1626478,31
5278403,5
6159495,1
7022793,2
5586331,3
3679615,1
3418261,2
2183216,104
6737627,175
3717284,9
4951641,4
6934026,19
5060876,1
2347484,3
818270,1
4751107,3
3997414,13
204166,18
4077856,2
5665998,1
6137172,1
5152022,55
5314549,31
7124053,1
3744665,1
1629141,3
2232599,2
1760828,23
816153,4
5480779,2
730860,4
1229254,1
3417622,9
7024267,93
7259651,26
302489,1
4616884,90
4656145,10
1299997,1
1614175,1
7166879,3
4115883,1
4253378,41
7337681,36
5559142,63
6327690,1
1811255,21
3966080,35
3241838,2
1812999,1
4623269,1
2181421,1
1391839,1
6437021,3
1921947,1
2874325,3
4586377,1
5239865,4
3749139,1
7344023,1
3655099,4
498846,52
7322998,1
1504976,6
330518,1
3686360,5
774020,4
4354487,5
4295786,2
7315362,4
5635328,45
745517,9
6295281,3
1467109,2
1497182,1
21604,326
7178059,63
6096833,7
480848,6
4815599,10
2883437,2
1742102,1
4516467,28
2307275,4
3446737,1
2701936,5
3651272,14
5539581,2
2922624,1
4461958,10
3150991,8
1035968,5
1985261,3
694385,1
4023054,25
6737656,3
2334380,45
4034037,31
5440791,1
1899875,3
3932203,1
6111217,1
3509643,1
232215,44
2515306,5
916111,36
1616899,140
6245590,1
3288564,1
7097270,3
2445504,1
396736,1
4475970,2
6068543,1
660885,2
6370874,7
3832850,1
160873,1
35576,4
703636,22
2581293,157
1623943,9
704818,1
3950034,17
3839759,2
553632,1
2876405,1
2329807,484
7047543,1
4192040,166
4501098,1
1090717,2
2928251,1
5793487,5
4731606,1
802801,1
2718185,2
2081110,1
5979585,1
3283525,1
196719,1
5090464,1
1143708,7
1592537,6
287994,2
3460538,1
2605608,1
5280473,3
5468142,7
4419163,4
3384065,497
6325761,6
6930122,2
2959864,1
5561360,2
1633288,1
4995095,5
790317,13
3061272,2
5122238,1
7409509,2
2969161,315
3086752,5
3618145,2
2975727,1
2808874,13
2674583,100
4318030,1
4797581,1
1979459,1
2409539,7
2937246,1
3372591,1
3631970,1
6759362,2
5172162,5
3430342,1
1627038,1
4573715,1
2583002,36
3332131,2
2880254,2
5128511,3
7247122,7
1345588,112
3450593,4
3699727,7
4274097,1
816006,49
3650375,1
4350662,187
3515473,83
626551,2
1252341,2
6744362,1
5407120,1401
859104,152
5449625,65
4457242,710
2522721,162
1205902,1
6617650,8
2860195,1
1574437,1
6264144,3
5348473,1
1898947,1
5969006,3
4684217,1
1447191,92
4501947,5
4411441,15
3505079,4
824162,6
7157970,19
3464870,35
4281525,5
3691262,1
3381429,1
2035413,5
425695,7
2047765,3
1976708,2
6372591,2
29362,15
4015825,9
5860451,267
4394156,2
6273597,14
4019436,10
5891492,1
4935613,1
3420002,6
4530300,2
4991400,9
4577920,1
2546803,6
6058557,4
867362,1
6460468,2
4623625,21
660753,3
6968113,35
3859233,2
2657925,2
5885383,2
6857831,2
5675986,8
5554430,2
2190881,3
4091628,3
6725278,69
5496497,45
5212119,1
2015117,9
4390286,2
4217734,2
5193435,1
371297,1
4366150,7
4774788,2
7261119,2
1705049,2
6178912,1
1127943,2
1151270,2
6396435,2
7333707,3
2273307,1
2636774,3
19992,1
3014643,4
4192908,15
3769530,18
4308018,67
3149447,18
7093537,137
1275821,198
6041137,19
5146420,2
7397306,39
1535412,4
1025025,117
4744773,1
5374860,1
4149222,5
5589513,1
2615774,1
4614823,16
1008320,7
2759184,3
2233208,2
1571307,2
1356721,46
5431772,7
6576636,1
1719966,1
3615082,1
5379779,2
5082143,1
4381872,75
1713419,1
4673782,1
6473917,2
1780757,16
744836,29
4006281,6
1733631,14
4516031,5
5169317,3
6175664,6
6480798,16
6267594,32
1553269,6
4437985,1
2352293,6
6687418,1
6351422,1
4172634,89
5380504,4
6530140,1
1130384,1
2491111,101
5489339,13
7043920,1
1756951,2
6250933,1
3524537,15
3465693,5
7280357,58
3489185,34
88363,1
862245,3
2291377,15
6322430,4
353308,3
5496846,7
4451416,1
6875366,1
5752249,1
1198309,1
1840824,58
466211,1
7182946,1
1762741,8
3511935,3
2875321,5
6901620,13
3188846,8
1819238,2
2369462,3
7025349,4
330641,1
6363480,15
3631592,1
1738284,8
1810952,1
4101402,7
3491457,31
1113294,11
1625445,4
4494054,27
3912984,1
4588362,1
4468611,1
7152065,3
7301647,6
521147,1
4623127,1
6372745,1
5988934,2
5033401,2
5459954,1
3461130,2
4573896,7
6216270,1
6427804,3
4544476,4
708949,2
4354695,53
806493,1
6805089,1
5629271,5
5130416,9
746314,1
5479658,3
1633696,2
3316008,5
2494970,1
2328679,1
6666840,2
1900140,1
4615438,69
4904624,12
1847011,34
262321,3
121551,29
6956160,4
4624888,2
6892704,3
4038002,2
5539139,190
3794256,1
1510875,26
3704363,2
7331133,3
2022849,4
418011,3
3611753,387
2498479,9
5835736,30
1791649,1
7107994,1
3077423,1
5658645,1
1541490,88
3701528,10
3156183,11
2048425,13
3145943,78
2755166,2
4029232,15
4507354,1
6332790,2
917641,1
1812065,1
5138491,12
7138429,1
4639819,5
1724559,1
1220602,83
7417232,1
2768,2
4383635,1
3666551,1
5161095,1
968123,1
874848,3
3928113,1
5934844,14
5414284,16
698211,1
5275413,231
2612091,127
6641672,1
1552044,12
3416556,1
5877277,6
956786,5
5699618,3
2693919,113
4542959,1
1699673,8
7103389,83
2022587,3
5200658,1
1046899,7
4970667,3
1031157,3
6200655,1
4300785,1
3610220,2
3382255,2
6282823,1
7173266,1
6338410,1
5245492,3
5407490,1
4375667,1
1655117,1
888030,3
2795503,1
6223036,6
4615701,2
3310830,2
708731,2
1034060,9
4238826,1
7251237,2
7086338,2
5276214,4
7161791,3
397002,3
2562320,3
3220961,188
2143500,1
570578,2
5845820,1
7047358,2
924667,2
1632974,1
5993580,1
5378454,63
2009498,3
5013831,11
5021450,9
3452798,1
4582163,1
4402629,3
4317142,1
6338411,2
6253849,38
2491741,6
955042,2
5232235,1
6353725,1
2647731,6
731828,8
6072782,3
7139852,1
3135116,1
7007549,2
1969425,15
705022,70
4381873,1
5251884,11
732069,4
1634680,47
3432634,3
6259702,54
4098271,1
6152839,8
5316113,113
6493956,1047
3195516,2596
4091796,24
6829649,128
4511304,2
571906,2
2765356,1
668991,3
5335290,2
4409929,1
5451131,6
6163315,6
3430636,12
1763364,1
4259835,15
4388223,3
4359788,4
5430233,1
4077450,14
1613758,14
7075860,2
7223545,1
7052222,1
5492833,3
3674994,5
5809771,3
6820589,3
245064,2
2273525,1
5633945,3
5813910,1
5988493,1
3565465,3
3291489,270
3296089,2
521148,30
3481929,1
3519426,7
699499,7
5183564,4
1607252,1
2411355,162
283113,80
1979929,2
4282108,1
4572292,1
5459281,16
6806638,7
7280773,2
3673063,2
4589749,6
2006961,3
1873749,2
2178916,2
3255567,2
3587504,2
6741570,2
1964812,3
5090767,1
7073728,2
6136590,1
1632921,1
5338560,300
491275,9
1080437,1
2124608,35
6986300,2
5725913,1
3989714,143
316042,12
2960085,2
2207035,16
2366441,13
2335243,2
4935775,5
3496236,3
4660245,7
1519981,4
1151664,9
6356734,65
3967291,62
4614957,1
4336970,1
4286567,9
5501726,3
3843390,2
4657053,1
6464362,8
353858,2
471714,1
2479454,11
5105598,62
2627020,2
1703915,1
2133264,1
2970507,1
6034694,3
7245080,2
1064617,2
5245641,5
823143,11
6163739,2
602686,17
6088653,2
697177,28
1526284,1
2753123,1
2775527,2
4402903,2
159779,41
1267106,6
196390,1
4703682,3
6491993,55
7199674,11
7007091,1
1563966,4
5219278,1
2686870,5
3823915,1
4078471,3
2305112,1
3477240,2
1324557,69
6790862,1
362462,1
4755845,5
5161276,1
98938,7
212886,1
284530,1
3389907,2
3810506,1
3063638,1
2157269,1
1530757,6
6289261,3
6272923,15
732328,2
4564770,4
2750316,1
5371725,17
533094,3
2397519,10
6586431,1
2624717,10
1103483,1
4291012,11
782335,5
2445568,2
3431467,2
5870950,5
1674925,1
5522048,5
144087,20
5353724,5
479169,13
6293197,2
638329,2
2611187,4
4846088,3
5322340,1
1873118,18
5718198,100
4676055,2
3235932,5
3501282,1
5160561,1
5379280,45
5479393,18
2094461,5
4144515,6
144576,196
6665284,2
338373,583
4113760,3
6679250,2028
4925116,228
3855191,212
6538098,112
4736064,24
448878,6
4932812,11
2141022,2363
1582207,3
1483708,1
5018722,31
1018680,44
2883682,2
1542705,1
4229398,7
4589634,2
6064611,2
1564457,28
5511165,3
1158460,49
3897343,36
4140261,10
1349106,4
3032822,3
1790183,33
4557743,703
546078,3
3973392,2
1103484,13
6186788,2
5633180,3
7325538,304
7318460,71
5554149,391
542307,22
6075616,4
3623310,173
2459947,13
3904005,5
5001886,1
2258432,4
1970174,2
5178465,1
6557007,17
5138430,1
2730007,2
6332978,1
5770590,2
3919959,2
6647296,2
6861913,8
1278130,6
4549615,28
2686460,15
7192761,1
7002518,3
6553770,121
6224652,1
945483,1
7079941,55
7058409,353
781688,8
5172979,9
4703487,2
731488,43
5151149,11
516855,2
4074945,24
2143700,1
1278598,1
2358513,6
6138913,1
4392752,16
6182672,2
6132478,1
735182,30
751767,225
2952116,1
4995845,2
7403140,85
7345359,6
2468243,4
3282620,1
7145780,1
3282621,1
860168,41
1740823,3
267738,5
7197004,2
630090,2
443355,9529
1008198,34
4565661,4
5791180,1
6115284,2
5372714,5
5640390,14
4049888,1
7273153,3
5317698,1
1204529,2
2555401,1
248595,178
247726,1
2715023,2
2615326,1
4650306,2
1007391,6
5166975,24
956908,1
4699175,8
4963943,3
7353006,12
3137601,16
6265222,1
1484928,3
6436072,3
718114,1
4766604,10
7203973,495
89386,1
6222925,5
4473701,130
4445161,3
4480822,3
5929919,14
3224054,3
2959048,1
6968838,2
291488,3
4711484,6
295341,1
3504287,1
300676,2
682061,2
1611320,4
3560266,3
5186932,1
7058345,2
480069,10
6241665,3
5120186,1
2903596,1
813643,2
2198574,2
785071,2
2418383,2
6208887,2
1433080,1
7232190,1
3950332,2
5009143,1
1685444,3
403152,1
2689081,12
6573255,8
3664636,3
4236425,3
5878174,3
7308271,19
7116671,1
3440683,25
5797648,1
2196424,2
6245936,1
7073789,3
4329829,8
703809,10
2448582,1
2203670,3
659872,544
7036887,2
2538105,2
144088,291
2826386,751
1159412,2
2274307,1
4642278,27
2559665,4
3893434,1
2754768,3
2631259,10
6811499,2
1196573,3
5143108,19
4960019,1
1520796,20
3383794,1
2673987,7
6151072,5
2554529,2
888739,1
1325520,2
2053718,114
4837143,7
5368598,1
5486872,1
3070390,1
1723885,2
4622380,6
7403662,34
6475169,1
7161792,1
4304924,1
660425,59
5430938,6
3767961,4
4067952,115
3957298,9
5839604,1
7243286,1
1569314,2
4368151,3
1536525,3
449418,4
3905249,6
4329830,1
7365828,3
2282606,1
1643373,1
2587900,2
3608143,1
5625199,7
3705595,1
4690825,3
3935529,1
6965079,1
5640000,3
789016,3
25813,1
6292751,1
6729440,1
5616958,11
1232046,7
5870514,1
1010205,139
6727843,34
228111,1
3771052,43
6610885,2
1009136,2
4366093,1
7317114,3
5514645,106
6363226,2
6971077,1
5830689,2
3467222,63
633153,29
1627316,1
1719967,9
317472,2
6182201,1
4237994,355
2944485,3
577220,3
68628,1
4383034,3
4069706,2
5337596,9
3228845,1
512032,26
278613,1
6722031,1
298856,3
3625697,1
675091,9
1219468,1
4865155,7
847000,1
5668801,1
1514466,6
1101935,1
2717873,2
4301558,7
6222420,2
5796770,3
205838,1
3209391,1
4254058,23
4683358,2
4585692,6
384720,3
5752748,10
2546460,2
2552706,1
3205660,1
1885224,1
7172859,1
3631455,11
5879013,10
2731261,2
3021856,1
3731014,5
3409441,3
166293,16
2943461,2
4245518,1
1711253,17
5603396,338
3202667,26
161644,1
6659736,1
6189765,8
247286,4
5058889,1
7222287,2
2681499,3
5195539,4
640174,5
2531441,2
3668525,6
833546,31
2490336,34
4588685,100
6252487,4
5560225,19
2568724,1
7365321,1
2237343,2
3223971,1
7167637,8
791031,2
4205019,3
2724069,2
5074260,12
1378279,34
4972411,7
2603258,8
4355085,7
3288083,2
3005254,3
7339516,1
5642918,1
6678429,2
2156414,4
3529950,15
6957297,2
2529200,11
4668701,2
4225326,1
4209589,7
3086876,3
5353832,1
3643297,1
694641,1
4094145,3
7289135,42
5352719,2
4744192,10
3855475,2
103757,1
7279703,11
5478987,37
2198941,2
3602705,118
1825732,3
6365153,2
511336,12
6167366,13
3366518,2
3658853,1
6138751,1
4487174,15
6395374,2
2738295,5
3533727,3
1740278,1
6628323,14
2476520,156
5560226,16
2355031,10
5821920,2
6546707,1
3171140,2
6806033,1061
6282079,6
104080,9
1454509,1
2242305,40
4035877,18
2243159,1
2096581,1
3067952,3
2438533,1
7426413,2
3658907,1
818869,11
5429871,3
4311879,3
2361276,4
2382517,3
2468567,1
697871,2
6024722,131
1463578,1
1238853,1
4614763,171
4365595,11
3566070,44
1795946,2
1796381,2
6130811,61
6894635,1
727607,2
797498,1
6474776,2
731829,21
1208822,1
5652669,6
3361381,1
5342594,3
4506880,1
6122487,46
2054568,5
7365322,22
4430993,2
1848216,3
5192949,137
5142866,1
1787770,1
2782202,1
545357,10
2034520,11
2616734,2
3250896,3
3351683,21
1338633,1
2630987,15
3547681,1
2555402,49
6360693,28
5395564,34
4319508,13
3384118,12
1767491,20
6136301,5
5372268,7
4509953,5
120822,6
325520,3
1535550,2
1212692,2
6458875,2
5231029,2
5341264,103
3554977,1
4735812,3
4850501,2
6908777,1
1196380,67
4562092,1
2000708,7
1151362,3
4350159,1
726757,1
